	index	station	date	prcp	tobs	station_clean	name	latitude	longitude	elevation
240	240	USC00519397	2010-09-21	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
241	241	USC00519397	2010-09-22	0.04	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
242	242	USC00519397	2010-09-23	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
243	243	USC00519397	2010-09-24	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
244	244	USC00519397	2010-09-25	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
245	245	USC00519397	2010-09-26	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
246	246	USC00519397	2010-09-27	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
247	247	USC00519397	2010-09-28	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
248	248	USC00519397	2010-09-29	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
249	249	USC00519397	2010-09-30	0.57	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
250	250	USC00519397	2010-10-01	0.31	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
251	251	USC00519397	2010-10-02	0.03	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
252	252	USC00519397	2010-10-03	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
253	253	USC00519397	2010-10-04	0.06	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
254	254	USC00519397	2010-10-05	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
255	255	USC00519397	2010-10-06	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
256	256	USC00519397	2010-10-07	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
257	257	USC00519397	2010-10-08	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
258	258	USC00519397	2010-10-09	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
259	259	USC00519397	2010-10-10	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
260	260	USC00519397	2010-10-11	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
261	261	USC00519397	2010-10-12	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
262	262	USC00519397	2010-10-13	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
263	263	USC00519397	2010-10-15	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
264	264	USC00519397	2010-10-16	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
265	265	USC00519397	2010-10-17	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
266	266	USC00519397	2010-10-18	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
267	267	USC00519397	2010-10-19	0.07	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
268	268	USC00519397	2010-10-20	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
269	269	USC00519397	2010-10-21	0.0	80	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
270	270	USC00519397	2010-10-22	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
271	271	USC00519397	2010-10-23	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
272	272	USC00519397	2010-10-24	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
273	273	USC00519397	2010-10-25	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
274	274	USC00519397	2010-10-26	0.07	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
275	275	USC00519397	2010-10-27	0.05	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
276	276	USC00519397	2010-10-28	0.06	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
277	277	USC00519397	2010-10-29	0.03	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
278	278	USC00519397	2010-10-30	0.02	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
279	279	USC00519397	2010-10-31	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
280	280	USC00519397	2010-11-01	0.01	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
281	281	USC00519397	2010-11-02	0.01	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
283	283	USC00519397	2010-11-05	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
284	284	USC00519397	2010-11-06	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
285	285	USC00519397	2010-11-07	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
286	286	USC00519397	2010-11-08	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
287	287	USC00519397	2010-11-09	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
288	288	USC00519397	2010-11-10	0.23	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
289	289	USC00519397	2010-11-11	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
290	290	USC00519397	2010-11-12	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
291	291	USC00519397	2010-11-13	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
292	292	USC00519397	2010-11-16	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
293	293	USC00519397	2010-11-17	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
295	295	USC00519397	2010-11-20	0.03	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
296	296	USC00519397	2010-11-21	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
297	297	USC00519397	2010-11-22	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
298	298	USC00519397	2010-11-23	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
299	299	USC00519397	2010-11-24	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
300	300	USC00519397	2010-11-25	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
301	301	USC00519397	2010-11-27	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
302	302	USC00519397	2010-11-28	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
303	303	USC00519397	2010-11-29	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
304	304	USC00519397	2010-11-30	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
305	305	USC00519397	2010-12-01	0.04	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
306	306	USC00519397	2010-12-03	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
307	307	USC00519397	2010-12-04	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
308	308	USC00519397	2010-12-06	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
309	309	USC00519397	2010-12-07	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
310	310	USC00519397	2010-12-08	0.0	67	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
311	311	USC00519397	2010-12-09	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
312	312	USC00519397	2010-12-10	1.58	66	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
313	313	USC00519397	2010-12-11	0.77	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
314	314	USC00519397	2010-12-12	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
315	315	USC00519397	2010-12-13	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
316	316	USC00519397	2010-12-14	0.0	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
317	317	USC00519397	2010-12-15	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
318	318	USC00519397	2010-12-16	0.0	67	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
319	319	USC00519397	2010-12-17	0.0	66	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
320	320	USC00519397	2010-12-18	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
321	321	USC00519397	2010-12-19	1.4	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
322	322	USC00519397	2010-12-23	0.0	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
323	323	USC00519397	2010-12-24	0.0	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
325	325	USC00519397	2010-12-27	0.13	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
326	326	USC00519397	2010-12-28	0.55	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
327	327	USC00519397	2010-12-29	0.06	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
328	328	USC00519397	2010-12-30	0.01	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
329	329	USC00519397	2010-12-31	0.0	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
330	330	USC00519397	2011-01-01	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
331	331	USC00519397	2011-01-02	0.0	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
332	332	USC00519397	2011-01-03	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
333	333	USC00519397	2011-01-04	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
334	334	USC00519397	2011-01-05	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
335	335	USC00519397	2011-01-06	0.01	65	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
336	336	USC00519397	2011-01-07	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
337	337	USC00519397	2011-01-08	0.0	62	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
338	338	USC00519397	2011-01-09	0.0	58	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
339	339	USC00519397	2011-01-10	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
340	340	USC00519397	2011-01-11	0.09	60	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
342	342	USC00519397	2011-01-14	0.03	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
343	343	USC00519397	2011-01-15	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
344	344	USC00519397	2011-01-16	0.0	66	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
345	345	USC00519397	2011-01-17	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
346	346	USC00519397	2011-01-18	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
347	347	USC00519397	2011-01-19	0.03	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
348	348	USC00519397	2011-01-20	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
349	349	USC00519397	2011-01-21	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
350	350	USC00519397	2011-01-22	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
351	351	USC00519397	2011-01-23	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
352	352	USC00519397	2011-01-24	0.0	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
353	353	USC00519397	2011-01-25	0.0	63	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
354	354	USC00519397	2011-01-27	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
355	355	USC00519397	2011-01-28	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
356	356	USC00519397	2011-01-29	0.0	65	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
357	357	USC00519397	2011-01-30	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
358	358	USC00519397	2011-01-31	0.22	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
359	359	USC00519397	2011-02-01	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
360	360	USC00519397	2011-02-02	0.0	66	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
361	361	USC00519397	2011-02-03	0.0	67	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
362	362	USC00519397	2011-02-04	0.0	64	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
363	363	USC00519397	2011-02-05	0.0	65	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
364	364	USC00519397	2011-02-06	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
365	365	USC00519397	2011-02-07	1.29	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
366	366	USC00519397	2011-02-08	1.3	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
367	367	USC00519397	2011-02-09	0.0	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
368	368	USC00519397	2011-02-10	0.29	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
370	370	USC00519397	2011-02-13	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
371	371	USC00519397	2011-02-14	0.04	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
372	372	USC00519397	2011-02-15	0.05	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
373	373	USC00519397	2011-02-16	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
374	374	USC00519397	2011-02-19	0.0	67	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
375	375	USC00519397	2011-02-20	1.72	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
376	376	USC00519397	2011-02-21	0.0	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
377	377	USC00519397	2011-02-22	0.82	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
378	378	USC00519397	2011-02-23	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
379	379	USC00519397	2011-02-24	0.2	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
380	380	USC00519397	2011-02-25	0.0	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
381	381	USC00519397	2011-02-26	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
382	382	USC00519397	2011-02-27	0.0	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
383	383	USC00519397	2011-02-28	0.0	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
384	384	USC00519397	2011-03-01	0.1	68	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
385	385	USC00519397	2011-03-02	0.0	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
386	386	USC00519397	2011-03-03	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
387	387	USC00519397	2011-03-04	0.88	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
388	388	USC00519397	2011-03-05	0.4	69	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
389	389	USC00519397	2011-03-06	0.03	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
391	391	USC00519397	2011-03-09	0.2	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
392	392	USC00519397	2011-03-10	0.15	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
393	393	USC00519397	2011-03-12	0.0	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
394	394	USC00519397	2011-03-13	0.0	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
395	395	USC00519397	2011-03-14	0.0	71	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
396	396	USC00519397	2011-03-16	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
397	397	USC00519397	2011-03-17	0.01	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
398	398	USC00519397	2011-03-18	0.05	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
399	399	USC00519397	2011-03-19	0.01	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
400	400	USC00519397	2011-03-20	0.02	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
401	401	USC00519397	2011-03-21	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
402	402	USC00519397	2011-03-22	0.02	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
403	403	USC00519397	2011-03-23	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
404	404	USC00519397	2011-03-24	0.06	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
405	405	USC00519397	2011-03-25	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
406	406	USC00519397	2011-03-26	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
407	407	USC00519397	2011-03-27	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
408	408	USC00519397	2011-03-28	0.04	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
409	409	USC00519397	2011-03-30	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
410	410	USC00519397	2011-03-31	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
411	411	USC00519397	2011-04-01	0.05	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
412	412	USC00519397	2011-04-02	0.04	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
413	413	USC00519397	2011-04-03	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
414	414	USC00519397	2011-04-04	0.0	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
415	415	USC00519397	2011-04-05	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
416	416	USC00519397	2011-04-06	0.09	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
417	417	USC00519397	2011-04-07	1.11	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
418	418	USC00519397	2011-04-08	0.36	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
419	419	USC00519397	2011-04-09	0.02	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
420	420	USC00519397	2011-04-10	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
421	421	USC00519397	2011-04-11	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
422	422	USC00519397	2011-04-12	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
423	423	USC00519397	2011-04-13	0.0	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
424	424	USC00519397	2011-04-15	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
425	425	USC00519397	2011-04-16	0.12	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
426	426	USC00519397	2011-04-17	0.0	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
427	427	USC00519397	2011-04-18	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
428	428	USC00519397	2011-04-19	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
429	429	USC00519397	2011-04-20	0.0	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
430	430	USC00519397	2011-04-21	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
431	431	USC00519397	2011-04-22	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
432	432	USC00519397	2011-04-23	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
433	433	USC00519397	2011-04-24	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
434	434	USC00519397	2011-04-25	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
435	435	USC00519397	2011-04-26	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
436	436	USC00519397	2011-04-27	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
437	437	USC00519397	2011-04-29	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
438	438	USC00519397	2011-04-30	0.04	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
439	439	USC00519397	2011-05-01	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
440	440	USC00519397	2011-05-02	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
441	441	USC00519397	2011-05-03	2.1	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
442	442	USC00519397	2011-05-04	0.02	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
443	443	USC00519397	2011-05-05	0.12	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
444	444	USC00519397	2011-05-06	0.12	72	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
445	445	USC00519397	2011-05-07	0.55	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
446	446	USC00519397	2011-05-08	0.55	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
447	447	USC00519397	2011-05-09	0.02	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
448	448	USC00519397	2011-05-10	0.11	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
449	449	USC00519397	2011-05-11	0.1	75	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
450	450	USC00519397	2011-05-12	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
451	451	USC00519397	2011-05-13	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
452	452	USC00519397	2011-05-14	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
453	453	USC00519397	2011-05-15	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
454	454	USC00519397	2011-05-16	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
455	455	USC00519397	2011-05-17	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
456	456	USC00519397	2011-05-18	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
457	457	USC00519397	2011-05-19	0.01	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
458	458	USC00519397	2011-05-20	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
459	459	USC00519397	2011-05-21	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
460	460	USC00519397	2011-05-22	0.06	74	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
461	461	USC00519397	2011-05-23	0.02	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
462	462	USC00519397	2011-05-24	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
463	463	USC00519397	2011-05-25	0.0	79	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
464	464	USC00519397	2011-05-26	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
465	465	USC00519397	2011-05-27	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
466	466	USC00519397	2011-05-28	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
467	467	USC00519397	2011-05-29	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
468	468	USC00519397	2011-05-30	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
469	469	USC00519397	2011-05-31	0.05	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
470	470	USC00519397	2011-06-01	0.07	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
471	471	USC00519397	2011-06-02	0.0	78	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
472	472	USC00519397	2011-06-03	0.56	73	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
473	473	USC00519397	2011-06-04	0.89	70	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
474	474	USC00519397	2011-06-05	0.0	76	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
475	475	USC00519397	2011-06-06	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
476	476	USC00519397	2011-06-07	0.0	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
477	477	USC00519397	2011-06-08	0.03	77	USC00519397	WAIKIKI 717.2, HI US	21.2716	-157.8168	3.0
